TransactionID,CardNumber,CardHolderName,ExpirationDate,TransactionDate,MerchantName,Category,Amount,Currency,Location,Status
ef2d375d-9bfb-4a2b-9e62-b00b8769b738,36063652562345,Richard Pope,09/26,2024-01-07 23:17:55,Nguyen Inc,Electronics,1576.05,USD,"Suzanneland, Afghanistan",Completed
21b881d5-8bda-43d9-bb78-7204c5f0e6b8,3572575787498016,Katie Osborne,04/30,2022-09-22 20:06:44,"Hogan, Jones and Taylor",Sports & Recreation,2612.57,USD,"Villaport, France",Completed
2b3d605a-71b4-4658-ad5c-6982df320110,4408706969996,Dr. Darrell Zimmerman,01/31,2023-03-31 10:10:39,Austin-Barnett,Gifts & Donations,2615.98,USD,"North Alexandratown, Sierra Leone",Pending
42ff9fc3-c6eb-4846-851f-638e1c9681ab,213108911052581,Sarah Freeman,08/24,2023-03-09 15:57:46,Johnston-Bates,Travel,3142.54,USD,"South David, Serbia",Pending
07e6b638-bf85-4fe4-b274-79e061cc5318,4342405296429,Xavier Gordon,01/27,2022-04-21 17:21:01,"Carpenter, Palmer and Brown",Clothing,3414.37,USD,"Coxside, Qatar",Pending
5b05c41c-6548-4867-b5ad-8df85d8fff48,6011363742997691,Jonathan Scott,10/26,2024-01-27 11:51:19,Cook Ltd,Travel,2229.01,USD,"East Bradley, Saint Martin",Completed
90af23ed-6326-4a59-b2b3-d343e2102796,5440865632191493,Gabriel Higgins,04/28,2023-01-21 11:35:20,Hicks-Spencer,Clothing,1753.25,USD,"Thompsonfurt, Saint Vincent and the Grenadines",Completed
05cc2ad0-4b75-4465-b6f6-6a66e542545b,4118808750770106,Michelle Cross,10/32,2023-03-26 19:44:36,Johnston Inc,Services,3690.44,USD,"Torrestown, Kiribati",Pending
d5dd353c-3181-4933-927a-7633deecb4ee,4109608282512213054,Danny Lowery,04/25,2023-12-24 01:10:20,"Burton, Walker and Bush",Home Improvement,1203.08,USD,"New Charles, Fiji",Declined
8d2fe598-08e5-44c1-a817-08f633e801b1,4570465585188706,Christina Martin,02/25,2024-01-03 00:54:45,"Carter, Brooks and Flores",Sports & Recreation,2302.03,USD,"South Christopher, Papua New Guinea",Declined
2e904040-ac77-41a8-8ec1-6972f8d16cf3,4165755505439614,Jeffery Church,08/24,2023-09-03 15:13:01,"Williams, Hall and Thompson",Electronics,1591.87,USD,"Mariestad, Nicaragua",Pending
75b1c812-afd9-4255-9b8e-2f1597f63ae7,379837406568160,Dr. Richard Campos,12/24,2023-09-27 12:34:47,"Brooks, Valencia and Cooper",Clothing,4071.8,USD,"Hernandezton, Bahamas",Declined
57a2b327-a8bb-49b1-923e-64ff52297ea7,4184636626770,Scott Martinez Jr.,08/28,2022-07-01 11:52:35,"Smith, Stephens and Johnson",Home Improvement,3220.33,USD,"Cindyside, Kazakhstan",Declined
f64c623b-bc8e-42c0-b1dc-b9dc7bfcf241,5116045590263005,Rebecca Davis,06/27,2023-09-17 04:23:48,"Collins, Martin and Wagner",Automotive,3231.19,USD,"Meganland, Guinea-Bissau",Declined
763ed74e-1a73-4ef5-9471-a6cc7df9c092,4563714079590,Anthony Ross,11/33,2023-09-27 14:31:23,Miller-Gregory,Services,3931.15,USD,"East Charles, Vanuatu",Completed
d6fa910d-a643-4f3f-bc7c-982915bdb155,180062105269197,Felicia Ramirez,02/25,2023-03-22 23:34:48,"Garcia, Franklin and Bell",Dining,4443.24,USD,"Lake Sandraberg, Guinea-Bissau",Declined
c219306d-21b4-4d91-99ed-71c03ff7d9a8,4151870609124859,Tracy Campbell,10/31,2022-10-02 12:46:42,"Wilkins, Stevenson and Myers",Sports & Recreation,2174.07,USD,"Lake Darleneberg, Germany",Declined
7a17d278-800d-4587-a534-6d8d5014253c,3571818246586364,Jason Cantu,12/33,2022-09-18 19:29:24,"Baker, Roberts and Thompson",Automotive,3890.43,USD,"Davischester, Malawi",Completed
a5aa11ea-26c5-414c-beac-0a24cd0b077f,4208433667982,Aaron Rivera,09/29,2022-03-14 14:15:51,Jones-Leach,Entertainment,3942.31,USD,"East Ashleyview, Macao",Completed
0f85423d-520d-4432-a2d1-65a013a645c2,4418661980680,Matthew Shaw,04/28,2022-09-08 09:58:18,"Rivera, Smith and Hartman",Utilities,3018.85,USD,"East Markmouth, Azerbaijan",Declined
4fc31f93-51ac-4013-980c-9c38bb8e54c7,378872167669064,Danny King,11/31,2022-08-02 09:37:42,King Group,Gifts & Donations,3679.08,USD,"Leeshire, Montenegro",Pending
5a23516d-6d88-4a4a-8d83-df9280ce5bc9,4169813953956,Debbie Aguirre,01/33,2022-03-27 18:14:18,Washington Group,Entertainment,3270.67,USD,"East James, Antarctica (the territory South of 60 deg S)",Declined
0a9e9d27-a03a-47b7-ac97-d0023ffa5180,2234412467431384,Karen Hall,04/28,2022-09-23 16:08:51,Dixon Group,Gifts & Donations,4059.42,USD,"Harveyberg, United States of America",Declined
6cc281e0-54ae-4be1-bf41-566718eb4805,4243736703518553,Richard Ortiz,08/33,2022-11-22 20:59:02,Moon Group,Automotive,2064.25,USD,"Matthewmouth, Nigeria",Declined
9466381a-e1ab-4f61-9142-5d630187d7a7,3562289230731757,Joshua Bolton MD,08/33,2023-06-07 21:33:25,Suarez LLC,Entertainment,3534.07,USD,"Calhounton, Portugal",Completed
a45c06bb-3ce2-48fc-893f-91246c633f75,180086678952616,Alex Shelton,08/26,2022-06-14 19:08:24,Stewart LLC,Education,3743.92,USD,"West Lisa, French Guiana",Completed
ccfc5b24-8c39-4793-8fb1-4d98d1a5460d,3550626452975790,Terry Scott,03/31,2023-10-04 21:05:26,Kelley Ltd,Services,4059.13,USD,"Alvaradoport, Antarctica (the territory South of 60 deg S)",Declined
c9c52a82-a2f7-46d7-a8c5-d98cc65c870f,676166862844,Peggy Bishop,09/25,2023-09-02 11:29:01,"Howard, Jackson and Patrick",Gifts & Donations,18.98,USD,"Brianaville, Equatorial Guinea",Completed
5968d0bc-a9a4-4474-a379-6db997c60123,4613676525542,Thomas Fry,07/27,2023-07-09 01:47:52,"Simpson, Massey and Howell",Utilities,1545.6,USD,"North Jenniferchester, Uruguay",Pending
fc68a5a2-a178-4ba2-ae5d-e1fdafdbd817,213125552333799,Miss Melissa Brown,06/32,2022-07-10 19:17:03,Lee and Sons,Entertainment,4917.68,USD,"East Allisonmouth, Denmark",Declined
ae5df67b-4cbb-4eb2-9db0-dedbc7011f05,372054218416326,John Alvarez,03/25,2022-08-10 16:50:27,Osborne-Mccarty,Utilities,4587.92,USD,"Lake Rebecca, Latvia",Completed
73f8a00c-1758-4412-90c1-bf6cd068f2d3,4095031391029298,Lindsey Martin,11/27,2023-04-24 18:56:26,Gilbert Ltd,Gifts & Donations,3736.93,USD,"Lake Sean, Moldova",Pending
8793bd9c-83c7-456c-9276-1fd9c6529b89,3591010813395850,Adam Mcdonald,06/24,2023-05-31 00:13:58,Rodriguez PLC,Healthcare,4286.58,USD,"North Lisafurt, Lebanon",Pending
a21ea435-0690-484c-b21b-0895514f0601,4901267886483799321,Diana Carter,12/28,2022-10-23 21:43:00,Young-Russell,Travel,2247.48,USD,"Port Michael, Montenegro",Declined
cb277e48-e753-4d37-8a70-ca7b1501d872,676130890293,Michelle Sandoval,12/32,2023-01-21 23:37:59,"Williams, George and Cherry",Electronics,849.43,USD,"New Abigail, British Virgin Islands",Declined
39d76d4e-a83f-4149-afd5-dbf2bbcbcce4,4234352599919920,Leonard May,05/25,2023-03-24 11:42:10,Taylor-Solis,Travel,4804.04,USD,"Port Christopher, French Southern Territories",Declined
181281cb-55d8-46ff-8464-d1806410abf1,3527312832595091,Nathan Monroe,11/32,2023-07-07 08:51:18,Romero and Sons,Healthcare,2379.96,USD,"East Mark, Suriname",Completed
20a8a622-bb01-4948-a791-fcb037e0d613,4938128761583367124,Jeffrey Castillo,01/32,2023-10-26 01:51:43,"Pennington, Williams and Alvarez",Dining,204.4,USD,"Williamsburgh, Guernsey",Declined
8b5575f2-1747-46f0-b0dc-e4d943158659,3557515309368106,Mary Morgan,03/26,2022-07-08 09:47:20,Wolf PLC,Electronics,4737.55,USD,"West Pedromouth, Romania",Pending
1361900b-299b-48d0-bd05-9dc8b24ed87a,6565526654773033,Kristen Gonzales,02/27,2022-03-24 01:10:30,"Mays, Lee and Collins",Gifts & Donations,2202.49,USD,"Hallberg, Indonesia",Completed
ffcdfea1-37bd-4e77-b80b-93c264eac0b8,180008565542458,Todd Phillips,12/31,2022-08-24 03:00:12,Dunn-Campbell,Automotive,486.28,USD,"Sandraville, Wallis and Futuna",Pending
24ca5b40-1fa6-4fce-9e3d-90d79b25820d,3509366343199308,Joshua Lopez,11/28,2022-08-16 14:58:49,Mckee PLC,Gifts & Donations,274.59,USD,"Jacobsstad, France",Pending
eee68d55-a3da-40aa-a274-1b80269577fb,4941079255604215,Kelly Porter,03/32,2022-08-24 19:05:13,Baker PLC,Online Shopping,942.47,USD,"Gouldland, Libyan Arab Jamahiriya",Completed
79981fb1-2a20-4966-b90d-c55b0e01f819,4717907190958639,David Walker,08/31,2022-11-04 13:17:23,"Knight, Mendez and Hernandez",Education,1494.74,USD,"North Jamesmouth, Greenland",Pending
07e02468-84ba-40d0-be2c-55dad37dd5db,4714479326712820,Brent Thomas,03/29,2023-06-12 08:58:18,"Costa, Harris and Shelton",Electronics,4319.83,USD,"Lake Emily, Tuvalu",Declined
cf6d873b-4e2a-4b08-84e2-6e4d28e1b60f,5454461126682164,Lawrence Kim,12/24,2023-01-02 03:56:55,"Gonzalez, Padilla and Banks",Education,3860.57,USD,"Josephborough, Saint Pierre and Miquelon",Declined
281a32cf-72ba-4d86-8791-3aae7da930ef,4088937439984501,Linda Middleton,08/30,2023-10-22 21:23:56,Rogers-Rogers,Healthcare,4316.45,USD,"West Wendy, Burundi",Completed
215d8ea8-537f-4d04-88cd-29947bf101fb,3543080786055251,Heidi Roberts,09/31,2022-03-07 11:30:34,Rogers-Miller,Sports & Recreation,4207.83,USD,"North Joann, Hong Kong",Completed
820d81b8-1c73-4b71-8cc5-cd3bee53c2e1,4890683710088343,Beth Thomas,03/30,2023-06-03 00:34:08,Smith-Hernandez,Entertainment,350.12,USD,"East Russell, Tanzania",Declined
f01b171b-82c1-4cd1-a2a3-c910a71ea030,4703364932612878875,Sarah Williams,06/27,2024-02-19 04:30:01,Smith Ltd,Home Improvement,1536.54,USD,"Jessicaberg, Nauru",Declined
5dbaffeb-8ceb-41d5-9a49-a545b04b18f4,4059402962248555,Shaun Holmes,07/27,2022-04-26 20:34:31,Navarro-Tucker,Clothing,4379.25,USD,"Jonesville, Western Sahara",Pending
2c06768a-2196-4bff-b008-c6e7c9e73b23,4151373229200713676,Whitney Thomas,07/32,2023-02-01 11:25:19,Long-Anderson,Automotive,4718.0,USD,"Jasminside, Pakistan",Declined
2ffeb7f5-c2d6-4381-91df-fd1f7ae75120,630415331804,Michael Avila,01/33,2023-12-01 20:43:06,Snyder-Tran,Automotive,2788.61,USD,"Leslieshire, New Zealand",Declined
c0b21384-149a-405b-80a3-822d2477f4a0,3502672465043225,Gregory Ford,04/28,2022-10-26 02:36:41,Cooper Group,Clothing,1933.93,USD,"Markview, Solomon Islands",Declined
c830a559-a607-48e6-ad07-52793b1b0008,4537329560129,Justin Collins,07/31,2023-10-15 08:13:53,Garcia and Sons,Entertainment,320.57,USD,"Rogersberg, Liechtenstein",Pending
ab0af8f6-e92c-428b-855a-1c0a2b2e4327,6011360049734579,Steven Nicholson,09/24,2023-10-21 14:52:06,Thompson-Strong,Automotive,1205.47,USD,"Port Heather, Guatemala",Declined
0fd4ee30-958f-45ec-8973-c8e748401577,2247488245694845,Gina Stevens,12/26,2022-03-24 12:17:35,"Sellers, Waller and Nelson",Electronics,4696.29,USD,"Masonton, Germany",Declined
e12368a6-565a-45d0-8095-932976999855,4061240715738,Anthony Cook,02/26,2024-02-18 06:55:11,Snow-Hudson,Electronics,1255.4,USD,"Port Ryanfort, Cambodia",Completed
b2176d8e-1c75-4774-b17c-9fce92cae0be,502000786165,Kimberly Pacheco,02/26,2022-11-12 18:00:36,Mcgee-Hood,Automotive,2684.75,USD,"Kellyside, Italy",Pending
931915f7-b5fc-4998-bd99-d9f94ee58a35,3566360717449779,Jenna Bailey,02/25,2022-07-30 06:39:02,"Smith, Fitzpatrick and Atkinson",Groceries,1203.57,USD,"South Taylor, Ethiopia",Pending
c6dd9117-0d48-4b2d-adde-31125ee69984,6579248635983185,Sean Green,05/29,2022-11-25 16:11:07,"Oneal, Bartlett and Smith",Automotive,3934.49,USD,"Port Kylefurt, Malaysia",Pending
55c040e0-3519-4546-a61b-67b37e0de4eb,30219605650142,John Hawkins,08/32,2022-12-25 06:42:34,Greer PLC,Groceries,3450.4,USD,"West Jessica, Israel",Declined
43f965b1-0709-46e1-b120-9620ad884351,3500507267436494,Kimberly Jones,06/24,2023-06-01 20:18:10,Berg-West,Clothing,3630.05,USD,"New Gabriela, Panama",Pending
ea0a9506-e779-432e-b99a-1259bc5fa64e,5559234236403217,Brianna Hill,07/33,2022-11-21 08:41:12,"Horton, Dixon and Morales",Sports & Recreation,1697.43,USD,"North Williamland, Norway",Pending
c3c51d29-411c-40d1-be8e-49164e0afbe5,213167851273334,Mary Miller,09/28,2022-11-11 04:18:51,Butler and Sons,Education,3433.57,USD,"Johnmouth, Japan",Declined
51c340a7-38fa-40d5-96bd-c4ba66f55c45,30276840773212,Terri Richardson,10/31,2023-06-12 03:43:46,"Johnson, Copeland and Meyer",Groceries,4260.29,USD,"East Karenstad, Belgium",Declined
3b502ca2-263a-4d55-8bbe-44e2447403a1,4874388582821632786,Laura Schneider,09/24,2022-09-23 06:18:01,Hall-Tate,Automotive,1373.2,USD,"West Ryan, Albania",Declined
fa461c06-cae8-4772-9534-0ee37215bba3,4678934835261382,Charles Robinson,09/33,2022-03-17 17:28:24,"Lin, Sanchez and Berry",Healthcare,4147.92,USD,"North Carol, Brazil",Completed
e6b6482b-8c81-469b-ac14-ddb4f5d55118,213162129699881,Michelle Heath,02/28,2022-03-19 12:25:08,"White, Washington and Wong",Dining,161.94,USD,"Matthewchester, Japan",Completed
954b90db-e251-4097-ae96-0e936b9dfdc7,4172997356815839786,Cassandra Chambers,10/32,2023-01-27 18:44:39,Estrada LLC,Services,4865.67,USD,"West Williamborough, Costa Rica",Pending
f81bdd35-af62-45a3-b8dd-11097a7f747d,4923316102762,Rhonda Young,01/33,2023-05-15 08:43:26,"Burgess, Cline and Smith",Home Improvement,2145.79,USD,"Nicolefort, Bolivia",Declined
f3a8c794-7623-4c64-b972-3fe9ac27a19b,630455264865,Andrea Adams,07/28,2023-10-05 18:47:04,"Jenkins, Roberts and Pena",Electronics,117.22,USD,"Stephanieside, Oman",Pending
e7e267f6-c8eb-46db-9ce5-4b8303f6bdbe,4205093069549624,Michael Martin,05/33,2023-03-31 19:48:58,Brown Group,Sports & Recreation,2164.49,USD,"North Brittanytown, Svalbard & Jan Mayen Islands",Completed
05ac0a4a-b2a8-49a2-8502-c2430e986ee7,379302672929992,Sarah Smith,08/30,2023-07-04 01:38:58,Ellis-Cook,Sports & Recreation,665.35,USD,"Martinezmouth, Hong Kong",Declined
153b6672-ea7d-483c-a491-0d9f5c3c6aee,501833430082,Elaine Maynard,08/27,2023-10-23 16:37:10,Stone-King,Electronics,2491.72,USD,"Port Angelaport, Uzbekistan",Declined
228f410d-a2b7-4cd5-8391-c0af6bd04bde,2258947516585772,Phyllis Christian,07/28,2022-07-19 03:50:06,Morris Ltd,Home Improvement,523.29,USD,"West Jessica, Wallis and Futuna",Declined
78708ffe-50d6-45cb-98cf-a9fe3e7863db,4969260050580795,Randy Chung,10/27,2023-03-17 21:02:53,Oneill LLC,Healthcare,1600.95,USD,"Reyestown, Niue",Pending
ca5ead47-2f7f-4739-9653-0367740ec14c,4249609226120,Cheryl Harris,02/27,2022-08-09 08:36:55,Johnson and Sons,Services,4070.93,USD,"Johnsonstad, Kenya",Pending
b541404d-980d-478f-a96a-73efac023a53,4227068979292386,Seth Burton,10/25,2022-11-10 02:16:28,"Adams, Shaw and Ingram",Entertainment,2694.83,USD,"North Mariahshire, Samoa",Pending
ea9847c3-c48b-4125-aa86-8175d2a9a5ea,3581199183188607,Theresa Johnson,12/32,2023-03-07 14:14:46,Mitchell Inc,Utilities,1875.87,USD,"West Isaacmouth, Estonia",Pending
22f5e664-620a-4b41-815e-b6a3e6bdf64c,581719671918,Kimberly Richards,03/28,2022-10-10 00:31:44,"Ruiz, Hopkins and Taylor",Gifts & Donations,3452.06,USD,"Milesstad, Kyrgyz Republic",Pending
9d131c0d-1e46-4ffe-983b-a66166f1e5d8,6011648707720934,Lindsay James,05/27,2023-12-01 22:20:59,Nash-Hammond,Groceries,294.69,USD,"Hillstad, Uganda",Pending
0bf4e83a-ca4f-4de4-bded-8c9d8471d068,4906279376507,Tracey Hill,01/32,2022-08-29 07:32:12,Guzman Inc,Electronics,407.51,USD,"Skinnerport, Bosnia and Herzegovina",Pending
1e03ce8f-8eaf-4b35-bda2-e09b035bb327,4525420105399,Michael Moore,05/31,2023-07-11 09:55:22,"Payne, Phelps and Davis",Gifts & Donations,616.49,USD,"South Aaronside, Afghanistan",Completed
04397d50-6758-48c0-aa60-29045e7881c3,4660942269114542326,Michael Hill,10/33,2022-06-06 02:47:08,Mosley-Irwin,Clothing,4070.89,USD,"Harrischester, Russian Federation",Completed
b1bbb0d1-1134-4752-96e8-e67622cfb902,4165551225892517,Jeffrey Wright,05/27,2024-01-16 09:07:03,Adams PLC,Dining,1324.4,USD,"Lake Jeremy, Czech Republic",Completed
fdce56d4-5271-440a-aa56-74858747a448,576383935508,Virginia Lewis,03/28,2022-10-10 21:02:17,"Smith, Hernandez and Walker",Automotive,4493.1,USD,"New Abigailfort, Egypt",Declined
8e83afb6-97ba-4a3c-b772-75b42a74d0d9,30130101748019,Dr. Allen Brown DDS,09/26,2023-01-03 01:01:23,Castillo-Holt,Sports & Recreation,3743.95,USD,"North Danielview, Lebanon",Completed
47a1cadc-13f2-4aa4-85f9-b91f1bfeae72,6011127935958269,Emily Schneider,04/33,2023-02-28 23:44:37,Sutton Group,Gifts & Donations,3115.2,USD,"North Anthony, Latvia",Declined
1d83c992-23d9-42e7-9dd2-24e18f94aa90,4015668545324781,Alison Whitney,03/32,2022-03-28 20:39:09,Williamson-Austin,Services,3277.04,USD,"Port Donaldfurt, Brunei Darussalam",Declined
0ccf9600-b769-4e80-b40d-7193987231dd,4572403010493399063,Gary Carrillo,08/29,2022-04-17 06:12:12,James-Landry,Clothing,4650.41,USD,"New Lauren, Guinea-Bissau",Declined
fca0aec7-2a8d-4e14-9280-a1ad7655121b,30460477356273,Robert Harris,09/26,2022-04-15 02:04:47,Reid Ltd,Dining,870.47,USD,"Port Nicholas, Djibouti",Completed
2f68cbd8-6b2a-4ea2-a4ad-e996d2d06bc4,4894043708107507492,Derek Anthony,12/27,2023-10-02 11:13:43,Edwards Inc,Dining,1906.93,USD,"Port Patricia, Guatemala",Completed
61a23817-640d-4b8d-bb05-70e8d00a7e0d,3524340611403255,Christopher Gonzalez,06/29,2022-10-29 11:18:52,Jenkins and Sons,Healthcare,4703.79,USD,"Danielletown, New Caledonia",Pending
31375527-ebb7-4d1e-8904-0453ee5cec5a,2266743891672339,Michael Smith,06/32,2022-04-01 14:40:02,"Saunders, Cox and Johnson",Online Shopping,1381.47,USD,"Williamsburgh, Belize",Declined
a7d95218-221b-45f9-8a37-6044fb833f92,30304702627001,Wendy Robbins,05/30,2023-07-19 11:10:27,"Frazier, Bender and Ross",Online Shopping,3486.48,USD,"Moniquestad, Kyrgyz Republic",Pending
5bbccb48-56c7-429c-bc26-7c88f534a125,3512977881842037,Robert Warren,02/26,2022-12-22 07:57:11,"Harris, Rush and Mitchell",Services,350.52,USD,"Duffyborough, Tajikistan",Completed
a1453466-a537-4ab9-a3a3-44a55e89e480,3568293692056624,Ashley Suarez,03/32,2022-11-04 07:55:55,Boyer LLC,Education,4781.83,USD,"North Derrick, Comoros",Declined
08693693-9090-44fc-aecf-c955c25820af,3584550485789749,Jennifer Jones,07/28,2022-10-04 06:25:08,Wheeler-Hooper,Dining,3075.46,USD,"Port Alexis, Indonesia",Declined
29e31279-678e-41f1-b604-aa94fed9c0d1,503875696158,David Brown DDS,08/24,2022-11-01 01:15:58,Perkins Inc,Education,3774.65,USD,"Jefferymouth, Gambia",Pending
b2f1acd5-8984-4883-adf4-eb4c13e04632,371106458736358,Jeffrey Logan,03/28,2023-01-29 06:14:18,Miller Ltd,Dining,4978.61,USD,"South Francis, Cocos (Keeling) Islands",Declined
885d353f-a5bd-4789-a64d-d2568542cb11,6011220911926036,Rebecca Murray,09/32,2022-08-02 12:54:42,"Vasquez, Christensen and Barnes",Services,3667.55,USD,"Hawkinstown, Antarctica (the territory South of 60 deg S)",Completed
14161930-0c75-4ae3-be47-4cfa77430a6b,4154194519543,Craig Martin,09/33,2023-10-11 22:50:46,Harper-Hale,Services,1794.07,USD,"New Jerrymouth, Tajikistan",Pending
f2c0a0b8-4117-49de-bbdd-4a48c3f153bf,4516819128572791,Jason Page,10/27,2023-03-01 13:26:16,"Hernandez, Bush and Richards",Entertainment,4125.59,USD,"Tinafurt, Montenegro",Pending
b4cf7556-4a09-449a-88e8-4248a0f9b256,502005462564,Alyssa Fowler,03/27,2022-08-31 06:37:52,Barrett-Santana,Entertainment,2030.65,USD,"Port Michael, Bouvet Island (Bouvetoya)",Completed
71144ab8-9b6e-4df5-88cf-d235f087cff0,4388954228732980,Aaron Valdez,09/33,2023-12-12 08:03:12,Howe PLC,Entertainment,4067.46,USD,"North Amandachester, China",Completed
c9a17e68-7cbb-47ae-8012-f7b094faef4f,3596496270972148,Kristin Johnson,09/26,2023-08-07 13:50:50,Mitchell-Mora,Groceries,341.16,USD,"North Oliviaborough, Malawi",Declined
2a311ca6-52f7-4ce8-9fe3-47ec000e2717,630464238116,Mary Austin,02/32,2022-07-22 16:11:14,Black-Morgan,Entertainment,1496.53,USD,"New Courtneymouth, Azerbaijan",Completed
9c29d42a-2f5e-4c01-854f-19b772cce07d,4084474628635986024,Austin Lewis,06/24,2022-08-14 06:00:51,Rodriguez PLC,Healthcare,1128.95,USD,"Port Gracehaven, Peru",Declined
b0d0ba0d-8883-434a-93c0-af3f1ac69ee9,4802460343301771889,William Gomez,04/31,2023-11-27 21:00:20,"Maldonado, Davis and Chavez",Clothing,3170.28,USD,"Davidview, Gabon",Completed
7a1bfe80-d912-43a9-bcaf-9f09136a8cf9,4640946613171307,Edward Small,04/32,2022-11-19 21:44:56,Carrillo-Freeman,Electronics,3526.27,USD,"Nelsonstad, Macedonia",Pending
bb84d608-d02d-44be-a0c1-76c71881e1b1,38583463006891,David Nolan,07/26,2023-10-25 19:03:01,Shaffer-Sandoval,Home Improvement,1753.09,USD,"South Nicole, Sweden",Completed
b9d5cb93-1955-4b07-90f9-18f277764b79,6011557536341962,Kevin Johnson,02/26,2022-10-19 13:19:51,Johnson and Sons,Travel,4462.09,USD,"Josephfort, Iraq",Completed
8400136f-e142-4745-b75d-72cbf037b471,4156692862671,Brittany Glass,05/31,2022-11-09 12:20:34,"Scott, Sloan and Campos",Services,1670.23,USD,"Lake Michelefurt, Ethiopia",Completed
4c65b335-e668-4772-bdbc-6a156c23dba8,3508878636350951,Joseph Weiss,06/25,2022-03-12 04:14:21,Wood-Anderson,Home Improvement,473.51,USD,"North Austinshire, Equatorial Guinea",Completed
fbf28ef2-84e7-466e-8c9d-93aa2f9a47f0,376881332580231,Robert White,04/27,2022-12-26 01:45:09,Wolfe and Sons,Utilities,4282.35,USD,"Anthonytown, Puerto Rico",Pending
632ebb09-e1df-4dc8-8258-6ad4f410dddc,4110819619743125,Karen Foster,04/29,2023-08-09 20:14:37,"Ramos, Carter and Conway",Education,1983.48,USD,"Hoffmantown, Ghana",Completed
08b26527-ace2-4896-a844-a661aa8c6d12,4220568306690,Samantha Chan,10/26,2023-01-17 19:46:58,Allen-Stanton,Online Shopping,3000.7,USD,"Mccluretown, Kazakhstan",Declined
063b407e-9bbf-4f04-92b3-49fe3888108c,501813267892,William Rivera,04/27,2022-10-31 01:09:24,"Moreno, Mccarthy and Holder",Services,3318.82,USD,"West Amanda, Senegal",Pending
1ea45669-0bf1-470d-ae60-2709dd3ea661,4487690529410104,Donna Williams,04/28,2023-08-07 20:16:45,"Stevens, Bauer and Jackson",Gifts & Donations,4063.0,USD,"Watsonside, Benin",Completed
bab47f18-5c2a-4416-872f-fb962e4fd72c,5322726205193733,Julie Harris,04/28,2022-05-01 21:22:10,"Johnson, Flowers and Phillips",Sports & Recreation,1501.81,USD,"Port Sheristad, Sri Lanka",Pending
cf431e6c-90fb-47d3-b260-b733d88ca315,501892591493,Tammy Pearson,04/31,2023-07-05 13:47:39,"Morales, Woodard and Turner",Utilities,3412.88,USD,"East Sharon, Japan",Pending
2193b9ef-f08f-4fe1-a27a-d86a71b4a630,501807660839,Sandra Obrien,10/32,2022-12-16 21:32:28,"Ward, Huynh and Aguilar",Online Shopping,2690.35,USD,"New Austin, French Southern Territories",Pending
3d464f17-0b98-4a90-8dff-a83b7771bbf0,562369491484,Vanessa Vaughn,10/29,2022-10-09 19:32:08,Flores-Wood,Gifts & Donations,868.39,USD,"Michaelhaven, Syrian Arab Republic",Declined
bd813a7e-01b1-472c-b6af-b08daea616fc,4971446152036036,Deanna Rogers,12/25,2022-12-01 15:19:51,Richardson Group,Clothing,3635.38,USD,"Tamichester, Hong Kong",Completed
